,@BBCWorld_compound,@CBSNews_compound,@CNN_compound,@FoxNews_compound,@nytimes_compound,@BBCWorld_positive,@CBSNews_positive,@CNN_positive,@FoxNews_positive,@nytimes_positive,@BBCWorld,@CBSNews,@CNN,@FoxNews,@nytimes,@BBCWorld_neutral,@CBSNews_neutral,@CNN_neutral,@FoxNews_neutral,@nytimes_neutral,@BBCWorld_id,@CBSNews_id,@CNN_id,@FoxNews_id,@nytimes_id,@BBCWorld_timestamp,@CBSNews_timestamp,@CNN_timestamp,@FoxNews_timestamp,@nytimes_timestamp,@BBCWorld_fulltext,@CBSNews_fulltext,@CNN_fulltext,@FoxNews_fulltext,@nytimes_fulltext
197,-0.5574,0.0,0.5106,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.66,1.0,0.852,1.0,1.0,1026870197200793600,1027623009794895872,1027778064074321921,1027902914973630465,1027582224747700224,2018-08-07 16:38:27+00:00,2018-08-09 18:29:52+00:00,2018-08-10 04:46:00+00:00,2018-08-10 13:02:07+00:00,2018-08-09 15:47:48+00:00,Greece to demolish 'illegal buildings' after wildfire https://t.co/3Fu1rHx61U,The PGA of America is trying to regain control of computer servers being held ransom by hackers… https://t.co/tW1OpBf3Px,These two sisters have explored dozens of hidden gems around India. Now they lead female-only tours to encourage ot… https://t.co/TlCzRsTRJ6,How @NASA's Parker probe will dive through the Sun's atmosphere https://t.co/Xz3UUyhHDE,RT @anniecorreal: Melania Trump’s parents and their lawyer just arrived for their naturalization ceremony in Manhattan. https://t.co/xFpwb0…
198,0.0,0.0,-0.5423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137,0.0,0.0,1.0,1.0,0.863,1.0,1.0,1026856539917885441,1027619165216169985,1027777030341971968,1027900622555758592,1027581535166365696,2018-08-07 15:44:11+00:00,2018-08-09 18:14:35+00:00,2018-08-10 04:41:53+00:00,2018-08-10 12:53:00+00:00,2018-08-09 15:45:04+00:00,Pentagon cracks down on soldiers' GPS tracking apps https://t.co/i4nVRqt8SK,First lady Melania Trump's parents have been sworn in as U.S. citizens https://t.co/l58HAZi8Y6 https://t.co/wNEiKuOxqj,RT @AC360: Director Spike Lee tells @andersoncooper that he believes racists in America have been given “the green light” from the White Ho…,"On @foxandfriends, former Acting Director of ICE Tom Homan spoke bluntly about MS-13 and the border.… https://t.co/tLDXQq6trw",A poet's late-night browsing of archived African American newspapers found 3 mentions of a baby Langston Hughes in… https://t.co/JgJGhFwNEv
199,0.0258,0.0,0.0,0.3612,0.0,0.05,0.0,0.0,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.0,1.0,0.848,1.0,1026847043376041984,1027615529316610048,1027774314567921677,1027900542817849347,1027577755821592576,2018-08-07 15:06:27+00:00,2018-08-09 18:00:09+00:00,2018-08-10 04:31:06+00:00,2018-08-10 12:52:41+00:00,2018-08-09 15:30:03+00:00,Catch the news stories that matter to you - our 24/7 news channel BBC World News is available on the following live… https://t.co/wCLDif4JZb,"WATCH: A new report reveals that Puerto Rico saw 1,427 more deaths ""than normal"" after Hurricane Maria… https://t.co/S8knTH85eq","At the age of 30, Adrienne Bennett became the first black female master plumber in the US. Now, 30 years later, she… https://t.co/LZqhNwwLYH",".@SteveHiltonx: ""Mueller and @Comey are swamp creatures, just like all the rest of them."" https://t.co/mKDgvJHLT1","They were flip sides of the same generation: Tiger Woods the two-seat Lamborghini, built for performance; Phil Mick… https://t.co/5WUkG3tNoE"
200,-0.5994,-0.4404,0.0,0.0,-0.6705,0.0,0.0,0.0,0.0,0.0,0.302,0.162,0.0,0.0,0.216,0.698,0.838,1.0,1.0,0.784,1026845826742710274,1027610538367504385,1027770514150907904,1027898860234887168,1027574006801727488,2018-08-07 15:01:37+00:00,2018-08-09 17:40:19+00:00,2018-08-10 04:16:00+00:00,2018-08-10 12:46:00+00:00,2018-08-09 15:15:09+00:00,Europe heatwave: Thousands of fish die in Swiss Rhine https://t.co/D9twYaFkKx,Atomic weapons were last used in the bombing of Nagasaki 73 years ago  today https://t.co/StLY9MjxWp https://t.co/tEcydREU70,"This is Kenya's last pocket of tropical rainforest. 

Once part of a rainforest that stretched across central Afric… https://t.co/BFdPjJD8UZ",Tennessee executes its first inmate in nearly a decade https://t.co/ePZvEflQJi https://t.co/XvdKuN2y7x,A black man assaulted by a bicyclist using racial slurs wants other people of color to be aware of the risk of simi… https://t.co/JH7BYa0pnh
201,-0.1027,-0.7394,0.4215,-0.4588,0.5106,0.0,0.0,0.167,0.0,0.177,0.135,0.281,0.0,0.231,0.0,0.865,0.719,0.833,0.769,0.823,1026843729771065344,1027606648179879938,1027766914037239808,1027897072207491072,1027570254032117760,2018-08-07 14:53:17+00:00,2018-08-09 17:24:51+00:00,2018-08-10 04:01:41+00:00,2018-08-10 12:38:54+00:00,2018-08-09 15:00:14+00:00,M Karunanidhi: The radical wordsmith who shook up Indian politics https://t.co/W8Q7NcZvqP,"Research shows if your spouse can't stand your friends, it could have a negative impact on your marriage… https://t.co/n5WzktLQdw","A powerful mudslide roared through the village of Grugnay, Switzerland, following storms in the area… https://t.co/B1htRVWvDu",".@GregAbbott_TX: ""Sanctuary cities are banned in the state of Texas."" https://t.co/j62SQ19mBo","On ""Full Frontal,"" Samantha Bee saved her sharpest spears for Donald Trump Jr., who could be on thin legal ice over… https://t.co/i2lCYNlKQk"
202,0.0,-0.6486,0.4588,-0.0516,-0.5267,0.0,0.0,0.176,0.291,0.0,0.0,0.371,0.0,0.25,0.196,1.0,0.629,0.824,0.459,0.804,1026842812430598146,1027602874484842496,1027762985576673281,1027895353268465664,1027566692661178370,2018-08-07 14:49:38+00:00,2018-08-09 17:09:51+00:00,2018-08-10 03:46:05+00:00,2018-08-10 12:32:04+00:00,2018-08-09 14:46:05+00:00,Frankfurt airport: Terminal evacuated after explosives test 'error' https://t.co/7OnR7vIJTg,"Saudi coalition airstrike in Yemen kills 50, rebels say https://t.co/13gIQ6j5Tt https://t.co/DYaTjCpeuS",Too cute? Colleges and courts are grappling with the role of companion animals https://t.co/xwDPbmVITk https://t.co/f1Y02uYlEv,DOJ slams 'sanctuary' Philadelphia for giving 'free pass' to child rapist https://t.co/GshM0LWoQi,"""There is no question that without a local newspaper, no one is holding officials accountable and serving as the lo… https://t.co/BoFEMrNZ0o"
203,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,1.0,1.0,1.0,1.0,0.909,1026840551319064576,1027599025950924800,1027759224212910086,1027894953769414656,1027562732810371078,2018-08-07 14:40:39+00:00,2018-08-09 16:54:34+00:00,2018-08-10 03:31:08+00:00,2018-08-10 12:30:29+00:00,2018-08-09 14:30:21+00:00,Indonesian woman 'held captive in cave for 15 years' https://t.co/agR75YuiQJ,"Lindsay Lohan says some #MeToo accusers look ""weak"" https://t.co/36Msm9M8bP https://t.co/tDrdlUtZNM",Here are four takeaways from day eight of the Paul Manafort trial https://t.co/3cVE23Dvom https://t.co/ACQk82OjHP,".@GregAbbott_TX: ""We have 1,000 people moving to the state of Texas every single day and the reason is because Texa… https://t.co/mVbDMmGOra","The lead pastor and the entire board of elders resigned from Willow Creek Community Church, saying that they had ma… https://t.co/OHbAcMfbvI"
204,0.6705,0.6597,0.0,-0.4588,0.4404,0.314,0.351,0.0,0.0,0.139,0.0,0.117,0.0,0.214,0.0,0.686,0.532,1.0,0.786,0.861,1026832034369548288,1027595542426279936,1027751665280135169,1027894717667856384,1027560145138737152,2018-08-07 14:06:49+00:00,2018-08-09 16:40:43+00:00,2018-08-10 03:01:06+00:00,2018-08-10 12:29:32+00:00,2018-08-09 14:20:04+00:00,"Dozens of people join together to rescue whale stranded in Cancun, Mexico 🐋

https://t.co/vEAEozMSNI https://t.co/cFR2Azbkhd","Oscars' ""popular film"" category backlash: Critics say call it a ""second-class"" win https://t.co/k5NXDscDcR https://t.co/GcnYSw7Svb",North Korea issued a forceful statement against what it said were elements of the US government which are not adher… https://t.co/V5pJn9VOaP,",@GregAbbott_TX: ""We have banned sanctuary cities in the state of Texas."" https://t.co/PWlfRKSUXE","Lieutenant Marina Hierl is making history: ""I wanted to lead a platoon. I didn't think there was anything better in… https://t.co/C2v9nYXJUA"
205,0.7096,-0.2732,0.0,0.6808,0.7572,0.237,0.0,0.0,0.292,0.18,0.0,0.1,0.0,0.0,0.0,0.763,0.9,1.0,0.708,0.82,1026820820964990981,1027591810242301953,1027747888615645185,1027894505272422400,1027557882034880512,2018-08-07 13:22:15+00:00,2018-08-09 16:25:53+00:00,2018-08-10 02:46:05+00:00,2018-08-10 12:28:42+00:00,2018-08-09 14:11:04+00:00,This remarkable video showing an imam continuing to pray as a Bali mosque is hit by an earthquake has gone viral https://t.co/pcfs8oQ3b2,"Inducing labor at 39 weeks could reduce the rate of C-sections and reduce risk of pregnancy complications, a new st… https://t.co/hAya7mDZQs",An informal council is exerting sweeping influence over the US Department of Veterans Affairs from President Trump'… https://t.co/KO8tWLif4b,".@GregAbbott_TX: ""It is these sanctuary city policies that both attract and allow in people who commit these heinou… https://t.co/AhFBEZrAYu","RT @NYTObits: “I don’t know how he does it exactly, but if he never returned to my casino I would be a very happy man,” one casino director…"
206,0.0,0.4019,-0.6808,0.0,0.3818,0.0,0.153,0.0,0.0,0.21,0.0,0.0,0.228,0.0,0.105,1.0,0.847,0.772,1.0,0.685,1026820802224771073,1027587793827115010,1027743825375256576,1027894330671996929,1027555110862381057,2018-08-07 13:22:11+00:00,2018-08-09 16:09:56+00:00,2018-08-10 02:29:57+00:00,2018-08-10 12:28:00+00:00,2018-08-09 14:00:04+00:00,M Karunanidhi: Veteran Indian politician dies at 94 https://t.co/IfuHXozCHj,"Angelina Jolie says Brad Pitt lent her money instead of paying ""meaningful"" child support https://t.co/gonia5vM0w https://t.co/l1mwuqjLIW",An assistant coach for the Wake Forest men's basketball team has been charged with assault after police say he punc… https://t.co/rDDPpslAnj,Rep. @Jim_Jordan accuser changes story. https://t.co/3hag0AG3Dj https://t.co/iiTPx2b8im,"Russia’s currency, the ruble, fell to its lowest dollar value in nearly two years, after the United States announce… https://t.co/yKh8RqYEtu"
207,-0.4939,0.0,0.34,-0.4588,0.0,0.0,0.0,0.103,0.0,0.0,0.286,0.0,0.0,0.231,0.0,0.714,1.0,0.897,0.769,1.0,1026815626399113223,1027583982534361088,1027740328940449793,1027894192964595714,1027552851021709312,2018-08-07 13:01:37+00:00,2018-08-09 15:54:47+00:00,2018-08-10 02:16:03+00:00,2018-08-10 12:27:27+00:00,2018-08-09 13:51:05+00:00,Is the Iran nuclear deal about to collapse? https://t.co/RL2r8tsQEh,"Woman told to ""cover up"" while breastfeeding responds, and the photo has gone viral https://t.co/IhmhEbD2YM https://t.co/5VAuqCRsYJ","Several NFL players took a knee, raised fists or did not take to the field while the National Anthem was played bef… https://t.co/KLFL5aVEwh",".@GregAbbott_TX: ""Sanctuary cities are banned in the state of Texas."" https://t.co/ancPfc3sFO",The Infowars app has thrived on Apple’s and Google’s app stores just days after the companies removed its content f… https://t.co/K4mYVfBHBo
208,0.0,-0.5106,-0.0516,-0.6249,-0.1531,0.0,0.0,0.112,0.122,0.0,0.0,0.155,0.122,0.401,0.086,1.0,0.845,0.765,0.476,0.914,1026807858782978048,1027580606522290176,1027736897123168256,1027893142559883269,1027550083284385792,2018-08-07 12:30:45+00:00,2018-08-09 15:41:22+00:00,2018-08-10 02:02:25+00:00,2018-08-10 12:23:17+00:00,2018-08-09 13:40:05+00:00,Zimbabwe police 'hunt for opposition MDC officials' https://t.co/w4StQJqGRA,An appeals court rejected former Stanford swimmer Brock Turner's bid for a new trial and upheld his sexual assault… https://t.co/GqFkEbEZBS,The Chicago Police Department is under fire after a video surfaced showing department officers helping the Norfolk… https://t.co/TU6yEVEwHn,Unbelievable video shows camel trapped inside car after collision https://t.co/kDK6uGe31e,New Jersey Transit's shortages of trains and the engineers to drive them could persist into the fall https://t.co/CVi1Nrges6
209,0.8779,0.0,-0.1779,0.0,0.0,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.0,0.641,1.0,0.898,1.0,1.0,1026803492286025728,1027577642831282176,1027732775330349056,1027892623435022337,1027547584519462912,2018-08-07 12:13:24+00:00,2018-08-09 15:29:36+00:00,2018-08-10 01:46:02+00:00,2018-08-10 12:21:13+00:00,2018-08-09 13:30:09+00:00,"The remarkable moment an imam continues to pray as earthquake rocks Bali mosque

(Tap your screen for best view on… https://t.co/EEL6gXNsU5","""As President Trump has said in his words, it is not enough to merely have an American presence in space. We must h… https://t.co/0XSl0HgVZ9",White anxiety finds a home at Fox News | Analysis by Tom Kludt and Brian Stelter https://t.co/TXcOnOjd9t https://t.co/fIczDb7mYB,"COMING UP on @foxandfriends, Texas Gov. @GregAbbott_TX - Tune in to Fox News Channel now! https://t.co/zCRFJxzcLY","""These new rounds of sanctions underscore that the Trump administration has one policy toward Russia, while Trump h… https://t.co/LL0JW3Bu23"
210,-0.6486,0.6369,0.0,-0.9595,0.5859,0.0,0.191,0.0,0.0,0.194,0.301,0.0,0.0,0.61,0.0,0.699,0.809,1.0,0.39,0.806,1026803020410093574,1027577074129821699,1027729363071066113,1027890907817889792,1027543787827015680,2018-08-07 12:11:31+00:00,2018-08-09 15:27:20+00:00,2018-08-10 01:32:29+00:00,2018-08-10 12:14:24+00:00,2018-08-09 13:15:04+00:00,Japan blue whale: Rare dead calf washed ashore on beach https://t.co/Uu56Lzm2EO,"""To be clear, the Space Force will not be built from scratch, because the men and women who run and protect our nat… https://t.co/PWUgz90pzf","RT @AC360: Democratic @RepSwalwell calls on Speaker Paul Ryan to strip Devin Nunes of his Intel Committee chairmanship, calling him “corrup…","Thomas Homan: ""MS-13 kills for sport. They kill to terrorize. They kill for fun."" https://t.co/ssCyzjjctF",Three of the 12 boys who were rescued from a flooded cave in northern Thailand last month have been granted Thai ci… https://t.co/CxIbgt1CxX
211,0.296,0.4215,0.5719,0.1677,0.0,0.18,0.123,0.139,0.104,0.0,0.0,0.0,0.0,0.075,0.0,0.82,0.877,0.861,0.821,1.0,1026791755071537153,1027576355238633478,1027729197874196480,1027889442714013696,1027540042636513280,2018-08-07 11:26:45+00:00,2018-08-09 15:24:29+00:00,2018-08-10 01:31:49+00:00,2018-08-10 12:08:35+00:00,2018-08-09 13:00:11+00:00,Shipwreck claim: Police probe Shinil Group over 'Russian treasure find' https://t.co/tM1y5QIvhq,"""Just as we have done in ages past, the United States of America under [President Trump's] leadership will meet the… https://t.co/ioeZLxafdF",RT @CuomoPrimeTime: Kansas Secretary of State Kris Kobach: “I’ll be happy to recuse myself” from the recount in the GOP primary race for th…,".@GeraldoRivera: ""I feel so sorry for the ICE agents and they are certainly getting the short end of the stick."" https://t.co/FBKkPbncsT",Morning Briefing: Here's what you need to know to start your day https://t.co/W4ZWdg7saz https://t.co/O1VhawgOCp
212,0.25,0.0,-0.6124,-0.6486,-0.296,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.323,0.099,0.8,1.0,0.81,0.677,0.901,1026777564403195904,1027575294562054150,1027729118388002816,1027886445304930305,1027535986778091521,2018-08-07 10:30:22+00:00,2018-08-09 15:20:16+00:00,2018-08-10 01:31:30+00:00,2018-08-10 11:56:40+00:00,2018-08-09 12:44:04+00:00,Ivory Coast ex-first lady Simone Gbagbo granted amnesty https://t.co/OkRJnEYfvB,WATCH LIVE: Vice President Pence delivers remarks on the Trump administration's plan to establish a new branch of t… https://t.co/nCQkqsimcu,"After Hurricane Maria devastated Puerto Rico, Trump gave his administration a 10/10 for its response to the disaste… https://t.co/Cq1i7jHIiu","At least 4 people dead in shooting, Canadian police say https://t.co/1VL7DQw3SJ",Saudi Arabia announced that it would no longer send its citizens to Canadian hospitals and that it would withdraw r… https://t.co/mjU0I6Txf2
213,-0.8271,0.3182,0.0,0.4019,-0.296,0.0,0.103,0.0,0.252,0.0,0.461,0.0,0.0,0.0,0.115,0.539,0.897,1.0,0.748,0.885,1026776259026714624,1027574069447860224,1027725381149831169,1027883513058492416,1027532717502738433,2018-08-07 10:25:11+00:00,2018-08-09 15:15:24+00:00,2018-08-10 01:16:39+00:00,2018-08-10 11:45:01+00:00,2018-08-09 12:31:05+00:00,Peru poisoning: Eight die after eating 'contaminated' food at wake https://t.co/0P7HdJjCmE,"Match earnings gold as ""Tinder Gold"" boosts revenue; company is on track to have $1.7 billion in revenue this year,… https://t.co/0U2pUgS9AT",Melania Trump used a visa opposed by her husband to get her parents' citizenship https://t.co/aChVqFfZqF https://t.co/dxVj1R0Rks,.@kanyewest defends his support for President @realDonaldTrump. https://t.co/ig9Ml0Ht2q https://t.co/xAVuH9nsYE,The Trump administration's decision to impose tariffs on Canadian newsprint is hastening the demise of local newspa… https://t.co/5isUk0aQwX
214,0.6588,-0.5859,0.0,0.128,0.0,0.234,0.0,0.0,0.085,0.0,0.085,0.16,0.0,0.063,0.0,0.68,0.84,1.0,0.852,1.0,1026773162011369473,1027570081952419843,1027721441943400448,1027881795889639424,1027529962788671491,2018-08-07 10:12:53+00:00,2018-08-09 14:59:33+00:00,2018-08-10 01:01:00+00:00,2018-08-10 11:38:11+00:00,2018-08-09 12:20:08+00:00,"RT @BBCSport: Not all heroes wear capes! 

Serena Williams has bravely opened up about her post-natal struggles after she pulled out of thi…",The fraud trial for former Trump campaign chairman Paul Manafort enters its 8th day as prosecutors say they plan on… https://t.co/7Yo77Q9TYe,A look back at Boeing’s long legacy of flight https://t.co/UFurUv1goO https://t.co/R4E40NXIzQ,".@JaySekulow: ""To allow questioning to go on with regard to decisions you make as President, it's not only absurd a… https://t.co/vMyq3zPkUJ","RT @nytopinion: .@BretStephensNYT writes about the Sarah Jeong controversy, saying we are not the sum of our tweets https://t.co/H34ZwSRRGG"
215,-0.1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.0,0.811,1.0,1.0,1.0,1.0,1026767109576110083,1027566344580083715,1027716431817912322,1027880058134908928,1027527672644227072,2018-08-07 09:48:49+00:00,2018-08-09 14:44:42+00:00,2018-08-10 00:41:06+00:00,2018-08-10 11:31:17+00:00,2018-08-09 12:11:02+00:00,Trump warns trading partners over Iran https://t.co/WpUly2gFnj,"The Little League Baseball World Series starts next week, but one team is already making history:… https://t.co/KywdfVJOI6","When staff at the Negro Leagues Baseball Museum discovered vandals had flooded their new education center, they did… https://t.co/4VBUc27ZzM",".@JaySekulow: ""[Pastor Andrew Brunson] will come home, I believe."" https://t.co/oqpZbSNhds","Kris Kobach, who oversees elections in Kansas, finds himself in charge of a Republican gubernatorial primary that i… https://t.co/V2V2lotdq8"
216,0.0,0.0,0.0,0.0,-0.2944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,1.0,1.0,1.0,1.0,0.886,1026766936309485568,1027562873306984448,1027714394761900032,1027878475636473856,1027524911215112194,2018-08-07 09:48:08+00:00,2018-08-09 14:30:54+00:00,2018-08-10 00:33:00+00:00,2018-08-10 11:25:00+00:00,2018-08-09 12:00:03+00:00,RT @BBCBreaking: Iran sanctions: Trump says anyone doing business with Iran will not be doing business with US https://t.co/UErnD5DT8u,Army temporarily suspends discharges of immigrant recruits seeking path to citizenship: https://t.co/dDav7WuIbN https://t.co/RYGgtPzDpM,CEO Dennis Muilenburg says he “firmly” believes the first person on Mars will get there on a Boeing rocket… https://t.co/Vt55FumnEi,Thomas Homan on @foxandfriends: “ICE will not be bullied.” https://t.co/oOF04zeBnx https://t.co/V6K7T4lP8o,"Your daily @DealBook Briefing:

• Everyone wants to know where Tesla's cash will come from.

• Uber confronts a gro… https://t.co/r34OWDqFk1"
217,0.8402,-0.8225,-0.1027,0.4019,-0.2732,0.296,0.0,0.0,0.252,0.0,0.0,0.309,0.08,0.0,0.095,0.704,0.691,0.92,0.748,0.905,1026760541308702720,1027558773433544704,1027713305169850368,1027875959712763904,1027522412076834817,2018-08-07 09:22:43+00:00,2018-08-09 14:14:37+00:00,2018-08-10 00:28:40+00:00,2018-08-10 11:15:00+00:00,2018-08-09 11:50:08+00:00,"Watch the amazing, skeletal 'strandbeest' that's powered by the wind 🌬️

(👉 Tap your screen for best view on mobile… https://t.co/DBUkgLObG3","An endangered, grieving orca is still carrying her dead calf more than two weeks after the newborn died:… https://t.co/CC9ZSmCUgK",Rickie Fowler and Jason Day pay tribute to late Australian golfer Jarrod Lyle at PGA Championship… https://t.co/GFz9UIc06e,.@PhilBryantMS: “You can be smart on crime.” @foxandfriends https://t.co/om2ieQeFEl,"Tribune Media ended its deal with Sinclair on Thursday, and said that it was suing the broadcast company for breach… https://t.co/a2wuq5Gr6G"
218,-0.128,0.0,-0.2263,-0.3818,0.0,0.199,0.0,0.0,0.0,0.0,0.234,0.0,0.101,0.271,0.0,0.567,1.0,0.899,0.729,1.0,1026758254075031552,1027555045255073792,1027711390268751872,1027872688008777728,1027520882837807104,2018-08-07 09:13:38+00:00,2018-08-09 13:59:48+00:00,2018-08-10 00:21:04+00:00,2018-08-10 11:02:00+00:00,2018-08-09 11:44:03+00:00,Three people rescued from stricken boat off Manx coast https://t.co/GM1pi20Yc0,Drugstore chain Rite Aid and grocer Albertsons say they have called off their merger deal https://t.co/2oT9CWOfua https://t.co/I42WqANQmh,An off-duty police officer used a Taser on an 11-year-old girl suspected of theft at a grocery store. Cincinnati's… https://t.co/zfsCzfEN8w,A military helicopter drone that can fight wildfires https://t.co/ErW00F12St,"New York became the first major American city on Wednesday to halt new vehicle licenses for ride-hail services, dea… https://t.co/PSxdN7jaSO"
219,-0.1531,-0.0516,0.3182,-0.7003,-0.3182,0.094,0.0,0.119,0.0,0.0,0.117,0.059,0.0,0.459,0.133,0.789,0.941,0.881,0.541,0.867,1026749313244962817,1027551377298542592,1027709843975618561,1027870926766071809,1027517623679025152,2018-08-07 08:38:07+00:00,2018-08-09 13:45:13+00:00,2018-08-10 00:14:55+00:00,2018-08-10 10:55:00+00:00,2018-08-09 11:31:06+00:00,"RT @BBCSteveR: Sounds like it could be a while before the next Putin-Trump summit. With the US president under attack at home, Russia's gov…","SNAKE MATE: A man in Australia spotted a snake crawling around his garage, and says it refuses to leave. The persss… https://t.co/QKFN0R9t1C","RT @OutFrontCNN: Amidst Trump's endorsement for Kris Kobach in a too-close-to-call primary race, his opponent @GovJeffColyer reveals he wro…",North Korea threatens to stall denuclearization in warning to US https://t.co/3ZLX8owCfG,"""According to initial reports, 64 lives were lost. That estimate was later revised to 1,427."" https://t.co/pCZrnPZE23"
220,0.0,-0.2263,0.0,0.4019,0.5859,0.0,0.0,0.0,0.114,0.231,0.0,0.095,0.0,0.0,0.0,1.0,0.905,1.0,0.886,0.769,1026740006172454912,1027547550138753025,1027708858133823489,1027870237503500288,1027513589484150784,2018-08-07 08:01:08+00:00,2018-08-09 13:30:01+00:00,2018-08-10 00:11:00+00:00,2018-08-10 10:52:16+00:00,2018-08-09 11:15:04+00:00,RT @BBCBreaking: German court gives long jail terms to couple who sold their son on dark net to paedophiles https://t.co/i3gJwqv9Nn,"Tribune Media is withdrawing from its $3.9 billion buyout by Sinclair and it's filing a lawsuit against it, citing… https://t.co/jPcmOt5OXa","The Boeing 747 has revolutionized commercial flight, transported space shuttles and hosted presidents. 

This is th… https://t.co/AFEKuIwba9",SSG Jared Ferguson: “We wear the flag on our shoulders every single day we put on our uniform. It’s definitely real… https://t.co/Y5dH8tgaXm,Those seeking pardons are watching as President Trump helps people with celebrity endorsements. And they are changi… https://t.co/wLFk9MymIA
221,0.0772,-0.25,-0.1027,0.0,-0.1027,0.048,0.0,0.101,0.0,0.0,0.0,0.143,0.119,0.0,0.08,0.952,0.857,0.78,1.0,0.92,1026719276445704192,1027543748534829056,1027707617924317184,1027869667937976321,1027509845048606720,2018-08-07 06:38:45+00:00,2018-08-09 13:14:55+00:00,2018-08-10 00:06:04+00:00,2018-08-10 10:50:00+00:00,2018-08-09 11:00:11+00:00,RT @bbcdavideades: Robert Redford says he's calling it a day as he hits 82. Would you want to stay in your job until such a ripe old age? A…,Florida county tries unconventional approach to deal with massive teacher shortage https://t.co/kOBeDcnCnt https://t.co/senK6FBieT,Facebook is blocking sites that provide instructions for creating 3D printed guns and deleting content related to t… https://t.co/rFuk7DmeQ1,"Petition asks @POTUS to name @KingJames new education secretary, replacing @BetsyDeVosED https://t.co/E3C9z6SPiZ","A Cincinnati police officer stunned an 11-year-old girl with a Taser on Monday, the city’s Police Department said https://t.co/lafuJrWfZY"
222,-0.6597,-0.8126,0.4019,0.0,-0.5116,0.0,0.101,0.172,0.0,0.082,0.386,0.394,0.0,0.0,0.212,0.614,0.505,0.828,1.0,0.706,1026706209284481024,1027537735177973760,1027707270447222784,1027869314643374082,1027506047999791105,2018-08-07 05:46:50+00:00,2018-08-09 12:51:01+00:00,2018-08-10 00:04:41+00:00,2018-08-10 10:48:36+00:00,2018-08-09 10:45:06+00:00,"Catholic teaching on homosexuality evil, says McAleese https://t.co/y8kC0pEMvj","""They murdered something in me"": Pennsylvania priest sex abuse survivors share stories https://t.co/tJDsFrS4ij https://t.co/Xzujgib7eF",How 'BlacKkKlansman' could help America write a new chapter | By Peniel Joseph via @CNNOpinion… https://t.co/siYGo0LBdM,SSG Eric Barkhorn: “The flag means everything to me. It’s everything that we stand for. It’s everything that we fig… https://t.co/AiKcdSpz99,Most Syrians in Lebanon cannot move freely around the country. They are banned from some public parks and certain j… https://t.co/vdgPd0HmOX
223,0.0,0.0,0.0,0.6517,0.0,0.0,0.0,0.0,0.372,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.628,1.0,1026703265264820224,1027532335825264641,1027703379072561152,1027868409558487042,1027502278889156609,2018-08-07 05:35:08+00:00,2018-08-09 12:29:34+00:00,2018-08-09 23:49:14+00:00,2018-08-10 10:45:00+00:00,2018-08-09 10:30:08+00:00,Australia's population to hit 25 million for first time https://t.co/Jd5dRgeKz3,Newly released video of deadly shooting prompts review of Nashville police https://t.co/Fra3NcOaZX https://t.co/ng5nPguxLk,"RT @OutFrontCNN: ""The idea that Giuliani and Trump unilaterally get to keep things off the table that can't be asked, that goes to the very…",.@kanyewest defends his support for Trump: 'Liberals can't bully me' https://t.co/yd2VqwCKdd,"Shahidul Alam, an acclaimed photographer, was taken to a court hearing barefoot, leaning on two officers for suppor… https://t.co/Mou30bhj8a"
224,0.0,0.3804,0.4404,0.0,0.0,0.0,0.178,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.822,0.818,1.0,1.0,1026694949595742208,1027527355697389568,1027703106753024000,1027867906019713024,1027499774134636544,2018-08-07 05:02:05+00:00,2018-08-09 12:09:46+00:00,2018-08-09 23:48:09+00:00,2018-08-10 10:43:00+00:00,2018-08-09 10:20:10+00:00,California wildfire declared 'largest in state's history' https://t.co/zcr4wS5ivL,"Rudy Giuliani ""more optimistic"" on possible interview between Trump and Mueller https://t.co/duLljUFA4z https://t.co/xQQ1zQcg3u","President Trump's re-election team will sell ""Space Force"" merchandise to his supporters https://t.co/0Vhf8xjQUC https://t.co/LPOyrpVgLZ",.@JimBridenstine: “NASA has blazed a trail that has resulted in the commercialization of space.”… https://t.co/lpItlBJHI3,Morning Briefing: Here's what you need to know to start your day https://t.co/5IJ2mdDsOC https://t.co/GsICatC3nl
